dataset,gt_id_1,gt_id_2,merged,seed,interface_len_px,gradmu_q2_interface,gradmu_q2_interior,gradmu_q2_contrast,gradmu_q15_interface,gradmu_q15_interior,gradmu_q15_contrast,gradmu_contrast_gain_q15_minus_q2,grad_raw_interface,grad_raw_interior,grad_raw_contrast,grad_fastgp_interface,grad_fastgp_interior,grad_fastgp_contrast
nuclei,24,27,True,73,54,1.6743883451186705,3.0280059775884123,-1.3536176324697418,1.5721619385662011,3.0469980649357384,-1.4748361263695373,-0.12121849389979555,3.2249407231534857,5.064483152848982,-1.8395424296954968,1.7980959829283947,3.2629387775842025,-1.4648427946558078
nuclei,164,165,True,73,92,3.3345771771721306,1.4905131490966992,1.8440640280754315,3.2643356754244195,1.5281133384925316,1.7362223369318879,-0.10784169114354358,6.952654190296872,5.301436529258467,1.6512176610384053,3.526105494805044,2.0960505823844935,1.4300549124205504
nuclei,91,98,False,73,32,1.8164072738616626,1.6377985557903851,0.17860871807127743,1.9372074972051454,1.599779165291632,0.3374283319135134,0.15881961384223597,5.3078455718508835,5.801669414381525,-0.4938238425306416,1.8515245927543338,1.83688189695644,0.01464269579789379
nuclei,294,299,False,73,86,1.8247262748806834,1.403684515734091,0.4210417591465925,1.6216278207771637,1.5373246425997287,0.08430317817743505,-0.33673858096915743,6.36880653077866,4.974552825919119,1.3942537048595414,1.7295192567884754,1.811247233605956,-0.08172797681748056
whole_cell,67,76,True,73,39,7.072496966069545,17.890361691161843,-10.817864725092297,7.367774145660935,18.685156195573274,-11.31738204991234,-0.49951732482004196,10.971030356506706,18.7778265259715,-7.806796169464793,10.819266731095041,18.585678809771725,-7.766412078676684
whole_cell,133,141,True,73,83,9.989714098524502,21.59604681554685,-11.606332717022347,9.223885642469435,17.756982942692673,-8.533097300223238,3.0732354167991094,14.18384805778145,11.096588482297603,3.0872595754838468,13.709857707705996,11.35446437062883,2.3553933370771656
whole_cell,80,85,False,73,20,8.956711884372032,12.759067631809897,-3.802355747437865,9.183614914843904,12.756689824310294,-3.5730749094663903,0.22928083797147458,10.195448486343095,12.770725781154653,-2.575277294811558,10.567716723035861,12.746189177525874,-2.178472454490013
whole_cell,253,256,False,73,57,14.040357671985095,9.069899195883696,4.970458476101399,13.195843633750439,9.094308145935976,4.101535487814463,-0.8689229882869363,17.25263868348134,8.535510255819311,8.717128427662029,17.073451136996457,8.395650348244073,8.677800788752384
