"dataset","condition","tile","p_applied","tile_max_recipient","abs_threshold","fg_fraction_tile","n_connected_tile"
"whole_cell","RR",1,0.24,0.898039215686275,0.215529411764706,0.297224999999989,43
"whole_cell","RR",2,0.15,0.890196078431372,0.133529411764706,0.225999999999968,55
"whole_cell","RR",3,0.19,0.870588235294118,0.165411764705882,0.270175000000005,47
"whole_cell","RR",4,0.11,0.894117647058824,0.0983529411764706,0.574224999999991,107
"whole_cell","RR",5,0.23,0.890196078431372,0.204745098039216,0.287875000000003,49
"whole_cell","RR",6,0.07,0.854901960784314,0.059843137254902,0.660575000000001,44
"whole_cell","RR",7,0.12,0.87843137254902,0.105411764705882,0.632699999999938,66
"whole_cell","RR",8,0.19,0.819607843137255,0.155725490196078,0.418275000000006,39
"whole_cell","RR",9,0.25,0.890196078431372,0.222549019607843,0.244399999999989,44
